Tournament link,Base url,Crawl date,Tournament id
https://www.tanzsport.de/files/tanzsport/ergebnisse/2022/dm_jun2blat/index.htm,https://www.tanzsport.de/de/sportwelt/ergebnisse,2023-07-20,169
https://www.tanzsport.de/files/tanzsport/ergebnisse/2020/02-23.Deutsche.Meisterschaft.Jugend.A.Latein/index.htm,https://www.tanzsport.de/de/sportwelt/ergebnisse,2023-07-20,170
https://ltvb.de/wp-content/uploads/results/11280/0-rl_sen3sstd/index.htm,https://www.tanzsport.de/de/sportwelt/ergebnisse,2023-07-20,171
https://www.tanzsport.de/files/tanzsport/ergebnisse/2019/11-23.Deutschlandpokal.Hauptgruppe.II.S.Latein/index.htm,https://www.tanzsport.de/de/sportwelt/ergebnisse,2023-07-20,172
https://berlin-dance-festival.de/files/bdf/results/2023/13-0204_wdsfintopenlat/index.htm,https://www.tanzsport.de/de/sportwelt/ergebnisse,2023-07-20,173
https://www.tanzsport.de/files/tanzsport/ergebnisse/2021/dp_sen2kombi/index.htm,https://www.tanzsport.de/de/sportwelt/ergebnisse,2023-07-20,174
https://www.tanzsport.de/files/tanzsport/ergebnisse/2021/dp_sen4sstd/index.htm,https://www.tanzsport.de/de/sportwelt/ergebnisse,2023-07-20,175
https://www.tanzsport.de/files/tanzsport/ergebnisse/2019/GOC-Junior.II.Open.Latin/index.htm,https://www.tanzsport.de/de/sportwelt/ergebnisse,2023-07-20,176
https://www.tanzsport.de/files/tanzsport/ergebnisse/2022/dc_hgrastd/index.htm,https://www.tanzsport.de/de/sportwelt/ergebnisse,2023-07-20,177
https://www.tanzsport.de/files/tanzsport/ergebnisse/2019/05-18.WDSF.Open.Junior.II.Standard/index.htm,https://www.tanzsport.de/de/sportwelt/ergebnisse,2023-07-20,178
https://www.tanzsport.de/files/tanzsport/ergebnisse/2019/3le-hgrslat/index.htm,https://www.tanzsport.de/de/sportwelt/ergebnisse,2023-07-20,179
https://www.gruen-weiss-aachen.de/files/ergebnisse/3le-2022/18-1806_rl_sen2sstd/index.htm,https://www.tanzsport.de/de/sportwelt/ergebnisse,2023-07-20,180
https://www.tanzsport.de/files/tanzsport/ergebnisse/2022/dp_sen3slat/index.htm,https://www.tanzsport.de/de/sportwelt/ergebnisse,2023-07-20,181
https://www.hessen-tanzt.de/media/ht2022/39-1405_wdsfintopenstd/index.htm,https://www.tanzsport.de/de/sportwelt/ergebnisse,2023-07-20,182
https://www.tanzsport.de/files/tanzsport/ergebnisse/2022/dm_sen1sstd/index.htm,https://www.tanzsport.de/de/sportwelt/ergebnisse,2023-07-20,183
https://www.tanzsport.de/files/tanzsport/ergebnisse/2022/dc_under21std/index.htm,https://www.tanzsport.de/de/sportwelt/ergebnisse,2023-07-20,184
https://ltv-berlin.de/files/ltv/ergebnisse/2022/01-03_04_bdf/3-0204_rl_hgrslat/index.htm,https://www.tanzsport.de/de/sportwelt/ergebnisse,2023-07-20,185
https://www.tanzsport.de/files/tanzsport/ergebnisse/2022/dp_sen4sstd/index.htm,https://www.tanzsport.de/de/sportwelt/ergebnisse,2023-07-20,186
https://www.tanzsport.de/files/tanzsport/ergebnisse/2019/duesseldorf-hgrsstd/index.htm,https://www.tanzsport.de/de/sportwelt/ergebnisse,2023-07-20,187
https://www.tanzsport.de/files/tanzsport/ergebnisse/2019/05-19.WDSF.Open.Senior.I.Standard/index.htm,https://www.tanzsport.de/de/sportwelt/ergebnisse,2023-07-20,188
https://www.tanzsport.de/files/tanzsport/ergebnisse/2022/dp_hgr2slat/index.htm,https://www.tanzsport.de/de/sportwelt/ergebnisse,2023-07-20,189
https://www.tanzsport.de/files/tanzsport/ergebnisse/2019/GOC-WDSF.Open.Senior.I.Standard/index.htm,https://www.tanzsport.de/de/sportwelt/ergebnisse,2023-07-20,190
https://ergebnisse.tnw.de/vereine/912/2023-02-25/2-2602_rl_hgrslat/index.htm,https://www.tanzsport.de/de/sportwelt/ergebnisse,2023-07-20,191
https://www.tanzsport.de/files/tanzsport/ergebnisse/2019/dmsen2sstd/index.htm,https://www.tanzsport.de/de/sportwelt/ergebnisse,2023-07-20,192
https://berlin-dance-festival.de/files/bdf/results/2023/14-0204_wdsfopenstdyouth/index.htm,https://www.tanzsport.de/de/sportwelt/ergebnisse,2023-07-20,193
https://www.tanzsport.de/files/tanzsport/ergebnisse/2019/GOC-WDSF.Open.Senior.II.Standard/index.htm,https://www.tanzsport.de/de/sportwelt/ergebnisse,2023-07-20,194
https://www.tanzsport.de/files/tanzsport/ergebnisse/2019/dmjugastd/index.htm,https://www.tanzsport.de/de/sportwelt/ergebnisse,2023-07-20,195
https://ltv-berlin.de/files/ltv/ergebnisse/2022/01-03_04_bdf/4-0204_rl_jun2blat/index.htm,https://www.tanzsport.de/de/sportwelt/ergebnisse,2023-07-20,196
https://www.tanzsport.de/files/tanzsport/ergebnisse/2021/dm_jun2bstd/index.htm,https://www.tanzsport.de/de/sportwelt/ergebnisse,2023-07-20,197
https://www.tanzsport.de/files/tanzsport/ergebnisse/2019/om-jugalat/index.htm,https://www.tanzsport.de/de/sportwelt/ergebnisse,2023-07-20,198
https://www.tanzsport.de/files/tanzsport/ergebnisse/2019/05-19.WDSF.Open.Junior.II.Latin/index.htm,https://www.tanzsport.de/de/sportwelt/ergebnisse,2023-07-20,199
https://www.tanzsport.de/files/tanzsport/ergebnisse/2020/10-04.Deutschlandpokal.Hauptgruppe.II.S.Standard/index.htm,https://www.tanzsport.de/de/sportwelt/ergebnisse,2023-07-20,200
https://www.tanzsport.de/files/tanzsport/ergebnisse/2019/05-19.WDSF.International.Open.Adult.Latin/index.htm,https://www.tanzsport.de/de/sportwelt/ergebnisse,2023-07-20,201
https://www.tanzsport.de/files/tanzsport/ergebnisse/2023/dm_jugakombi/index.htm,https://www.tanzsport.de/de/sportwelt/ergebnisse,2023-07-20,202
https://ergebnisse.ggcbremen.de/2023-06-02.Dance.Sport.Festival/40-0306_wdsfopenlatyouth/index.htm,https://www.tanzsport.de/de/sportwelt/ergebnisse,2023-07-20,203
https://www.tanzsport.de/files/tanzsport/ergebnisse/2019/glinde-sen1sstd/index.htm,https://www.tanzsport.de/de/sportwelt/ergebnisse,2023-07-20,204
https://www.tanzsport.de/files/tanzsport/ergebnisse/2019/dpsen2slat/index.htm,https://www.tanzsport.de/de/sportwelt/ergebnisse,2023-07-20,205
https://www.tanzsport.de/files/tanzsport/ergebnisse/2022/dp_kinclat/index.htm,https://www.tanzsport.de/de/sportwelt/ergebnisse,2023-07-20,206
https://www.tanzsport.de/files/tanzsport/ergebnisse/2023/gl55_230422/index.htm,https://www.tanzsport.de/de/sportwelt/ergebnisse,2023-07-20,207
https://www.tanzsport.de/files/tanzsport/ergebnisse/2021/g55-2/index.htm,https://www.tanzsport.de/de/sportwelt/ergebnisse,2023-07-20,208
https://www.tanzsport.de/files/tanzsport/ergebnisse/2019/3le-hgrsstd/index.htm,https://www.tanzsport.de/de/sportwelt/ergebnisse,2023-07-20,209
https://www.tanzsport.de/files/tanzsport/ergebnisse/2019/nuernberg-sen3sstd/index.htm,https://www.tanzsport.de/de/sportwelt/ergebnisse,2023-07-20,210
https://www.tanzsport.de/files/tanzsport/ergebnisse/2020/10-03.Deutsche.Meisterschaft.Hauptgruppe.S.Latein/index.htm,https://www.tanzsport.de/de/sportwelt/ergebnisse,2023-07-20,211
https://www.tanzsport.de/files/tanzsport/ergebnisse/2019/dmhgrslat/index.htm,https://www.tanzsport.de/de/sportwelt/ergebnisse,2023-07-20,212
https://ergebnisse.dancecomp.de/2023/77-0207_wdsfworldopenstd/index.htm,https://www.tanzsport.de/de/sportwelt/ergebnisse,2023-07-20,213
https://www.tanzsport.de/files/tanzsport/ergebnisse/2021/dp_jun1blat/index.htm,https://www.tanzsport.de/de/sportwelt/ergebnisse,2023-07-20,214
https://www.hessen-tanzt.de/media/ht2023/66-1405_wdsfintopenlat/index.htm,https://www.tanzsport.de/de/sportwelt/ergebnisse,2023-07-20,215
https://www.hessen-tanzt.de/media/ht2022/40-1405_wdsfopenstdsen3/index.htm,https://www.tanzsport.de/de/sportwelt/ergebnisse,2023-07-20,216
https://www.tanzsport.de/files/tanzsport/ergebnisse/2021/dp_sen3sstd/index.htm,https://www.tanzsport.de/de/sportwelt/ergebnisse,2023-07-20,217
https://berlin-dance-festival.de/files/bdf/results/2023/6-0104_wdsfworldopenstd/index.htm,https://www.tanzsport.de/de/sportwelt/ergebnisse,2023-07-20,218
https://ltv-berlin.de/files/ltv/ergebnisse/2022/01-03_04_bdf/7-0304_rl_hgrsstd/index.htm,https://www.tanzsport.de/de/sportwelt/ergebnisse,2023-07-20,219
https://www.tanzsport.de/files/tanzsport/ergebnisse/2019/dpjun1bstd/index.htm,https://www.tanzsport.de/de/sportwelt/ergebnisse,2023-07-20,220
https://www.tanzsport.de/files/tanzsport/ergebnisse/2021/l66-endveranstaltung/index.htm,https://www.tanzsport.de/de/sportwelt/ergebnisse,2023-07-20,221
https://www.tanzsport.de/files/tanzsport/ergebnisse/2023/dm_hgrslat/index.htm,https://www.tanzsport.de/de/sportwelt/ergebnisse,2023-07-20,222
https://www.tanzsport.de/files/tanzsport/ergebnisse/2021/dm_jun2blat/index.htm,https://www.tanzsport.de/de/sportwelt/ergebnisse,2023-07-20,223
https://www.tanzsport.de/files/tanzsport/ergebnisse/2021/0910_rl_sen2sstd/index.htm,https://www.tanzsport.de/de/sportwelt/ergebnisse,2023-07-20,224
https://www.tanzsport.de/files/tanzsport/ergebnisse/2021/dm_jugalat/index.htm,https://www.tanzsport.de/de/sportwelt/ergebnisse,2023-07-20,225
https://ergebnisse.dancecomp.de/2022/43-0207_wdsfworldopenlat/index.htm,https://www.tanzsport.de/de/sportwelt/ergebnisse,2023-07-20,226
https://www.hessen-tanzt.de/media/ht2023/56-1305_wdsfopenlatyouth/index.htm,https://www.tanzsport.de/de/sportwelt/ergebnisse,2023-07-20,227
https://www.tanzsport.de/files/tanzsport/ergebnisse/2019/dmsen1sstd/index.htm,https://www.tanzsport.de/de/sportwelt/ergebnisse,2023-07-20,228
https://www.tanzsport.de/files/tanzsport/ergebnisse/2021/dm_hgrslat/index.htm,https://www.tanzsport.de/de/sportwelt/ergebnisse,2023-07-20,229
https://www.tanzsport.de/files/tanzsport/ergebnisse/2022/dm_sen1skombi/index.htm,https://www.tanzsport.de/de/sportwelt/ergebnisse,2023-07-20,230
https://www.tanzsport.de/files/tanzsport/ergebnisse/2019/dmjugakombi/index.htm,https://www.tanzsport.de/de/sportwelt/ergebnisse,2023-07-20,231
